nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,body
11983,21463,event,,Sean Jones & The Western Hemisphere Orchestra,19,1,1442602209,1442602209,0,1,0,0,0,0,"<p>Remarkable trumpeter/composer Sean Jones was deeply influenced by his immersion in Gospel music in church as a youth and heavily impacted by jazz greats, Jones has carved out a powerful place in the jazz world. Tickets: $25 in advance, $28 at door and $11 for students.<br />Rice Auditorium<br />Western Oregon University<br />Monmouth, OR 97361<br />503-838-8333<br /><a href=""http://www.smithfinearts.org"" target=""_blank"">www.smithfinearts.org</a></p>"
11989,21487,event,,Fall Focus: Gallery Guides Celebration,19,1,1443648717,1443648717,0,1,0,0,0,0,"<p>Fall Focus is the opening of the exhibit Gallery Guides Showcase Part ll. The Gallery Guides are a group of volunteer docents dedicated to welcoming visitors at Bush Barn Art Center six days each week. <br />Bush Barn Art Center<br />600 Mission St. SE<br />Salem, OR 97302<br />503-581-2228<br /><a href=""http://www.SalemArt.org"" target=""_blank"">www.SalemArt.org</a></p>"
11990,21488,event,,Director Talk: Jennifer Gimzewski,19,1,1443648963,1443648963,0,1,0,0,0,0,"<p>Jennifer Gimzewski, Interim Gallery Director, will speak about the shows on display at the Bush Barn Art Center and will give an overview of the upcoming Holiday Showcase, a gift-themed exhibition running from Nov. 6-Dec. 24.<br />Bush Barn Art Center<br />Salem, OR 97302<br />503-581-2228<br /><a href=""http://www.SalemArt.org"" target=""_blank"">www.SalemArt.org</a></p>"
11991,21491,event,,Gallery Guides Showcase Part II,19,1,1443649233,1443649280,0,1,0,0,0,0,"<p>Oct. 1- 24. This exhibition is the second part of a long-anticipated exhibition featuring volunteer docent Gallery Guides artists Kerry Vine, Deanna White, Jinx Brandt, Connie Essaides, Marge Moore and Gerry Hart, and others. Tue.-Fri., 10 a.m.-5 p.m.; Sat-Sun, noon-5 p.m.; Closed Monday.<br />Bush Barn Art Center<br />600 Mission St. SE<br />Salem, OR 97302<br />503-581-2228<br /><a href=""http://www.SalemArt.org"" target=""_blank"">www.SalemArt.org</a></p>"
11992,21492,event,,Enlightened Theatrics~ Broadway Dreams Master Class,19,1,1443650336,1443650336,0,1,0,0,0,0,"<p>Learn to progress the emotional motivation through song, and match the emotion to the music. Explore the ability to connect with the material and make it personal to give a unique and memorable performance. Admission: $5 and 2 cans of food.<br />The Historic Grand Theatre<br />191 High St. <br />Salem, OR 97301<br />503-585-3427<br /><a href=""http://enlightenedtheatrics.org/education/broadway-dreams/"" target=""_blank"">www.enlightenedtheatrics.org</a></p>"
11993,21494,event,,Syco Billy's String Band,19,1,1443650805,1443650805,0,1,0,0,0,0,"<p>This local string band will have you dancing all night. Enjoy this historic building and beautiful creek side seating. <br />Mac's Place - Silverton<br />Silverton, OR 97381<br />503-873-2441<br /><a href=""http://www.woodennickel.com"" target=""_blank"">www.woodennickel.com</a></p>"
11994,21495,event,,Live Music: Garry Meziere,19,1,1443651034,1443651034,0,1,0,0,0,0,"<p>Garry Meziere has had a guitar in his hand ever since he was ten years old. Enjoy the Historic building and creek side seating.<br />Mac's Place<br />201 North Water St.<br />Silverton, OR 97381<br />503-873-2441<br /><a href=""http://www.woodennickel.com"" target=""_blank"">www.woodennickel.com</a></p>"
11995,21496,event,,Live Music: Ezra Bell,19,1,1443652890,1443652890,0,1,0,0,0,0,"<p>Ezra Bell is an eight-headed, 16-armed amorphous indie folk monster juggling instruments your grandfather knows, and playing original tunes that are modern yet as familiar as the ghosts in a 100-year-old mansion. Free admission.<br />Mac's Place - Silverton<br />201 North Water St<br />Silverton, OR 97381<br />503-873-2441<br /><a href=""http://www.woodennickel.com"" target=""_blank"">www.woodennickel.com</a></p>"
11996,21497,event,,Cedar Teeth Live ~ Halloween Party,19,1,1443653045,1443653045,0,1,0,0,0,0,"<p>Cedar Teeth is a five-piece band hailing from the Cascade foothills of Colton, Oregon. For many years, the fellas have been working together in a shed at the edge of an ancient forest.<br />Mac's Place<br />201 North Water St.<br />Silverton, OR 97381<br />503-873-2441<br /><a href=""http://www.woodennickel.com"" target=""_blank"">www.woodennickel.com</a></p>"
11997,21498,event,,The Jackalope Saints,19,1,1443653994,1443653994,0,1,0,0,0,0,"<p>The Jackalope Saints hail from Portland Oregon. Their sound is part folk, part bluegrass, part soul. The seven skilled musicians perform original music by local songwriter Clinton Herrick. Free admission.<br />Mac's Place<br />201 North Water St. <br />Silverton, OR 97381<br />503-873-2441<br /><a href=""http://www.woodennickel.com"" target=""_blank"">www.woodennickel.com</a></p>"
11998,21499,event,,Live Music: Lisa Mann,19,1,1443654159,1443654159,0,1,0,0,0,0,"<p>Lisa has been awarded a 2015 Blues Music Award for her mighty skills on the bass guitar. Come and see her live in the historic building with creek side seating. Free admission.<br />Mac's Place - Silverton<br />201 North Water St<br />Silverton, OR 97381<br />503-973-2441<br /><a href=""http://www.woodennickel.com"" target=""_blank"">www.woodennickel.com</a></p>"
11999,21500,event,,Live Music: Schwing ~ A 90's Tribute Band,19,1,1443715394,1443715394,0,1,0,0,0,0,"<p>Pull your flannel shirts out of storage, curtain your hair and power on your Gigapets - the 90s are back. Free admission.<br />Mac's Place<br />201 North Water St.<br />Silverton, OR 97381<br />503-873-2441<br /><a href=""http://www.woodennickel.com"" target=""_blank"">www.woodennickel.com</a></p>"
12000,21501,event,,'Old Fashion' Christmas,19,1,1443716365,1443716365,0,1,0,0,0,0,"<p>Variety of art, crafts, food & live entertainment. Candyland maze to Santa, sitting stations play all the classic holiday movies, fundraiser canned food drive benefiting a local charity. A nostalgic celebration of the holidays. $4.00 and a canned good (children 6 & under free).<br />Oregon State Fairgrounds, Jackman-Long Building<br />2330 17th St. NE<br />Salem, OR 97301<br />541-420-0279<br /><a href=""http://www.centraloregonshows.com"" target=""_blank"">www.centraloregonshows.com</a></p>"
12001,21503,event,,Live music: Lian Kyle Cahill ~ Union Barrel,19,1,1443716545,1443716578,0,1,0,0,0,0,"<p>Liam's original acoustic style and stage presence will be sure to amaze.  Its not too often that you get a singer/songwriter with his kind of prowess. Free admission.<br />Union Barrel<br />136 High St. SE<br />Salem, OR 97301<br />503-364-3722<br /><a href=""http://www.unionbarrel.com"" target=""_blank"">www.unionbarrel.com</a></p>"
12002,21505,event,,Live Music: Sig Paulson ~ Union Barrel,19,1,1443716795,1443716829,0,1,0,0,0,0,"<p>Sig Paulson is a troubadour's troubadour. His roots-style playing brings us all back to a time when folk Americana music was the standard. Let him bring you back again. Free admission.<br />Union Barrel<br />136 High St. SE<br />Salem, OR 97301<br />503-364-3722<br /><a href=""http://www.unionbarrel.com"" target=""_blank"">www.unionbarrel.com</a></p>"
12003,21506,event,,Live music: Indigo Boyz ~ Union Barrel,19,1,1443717608,1443717608,0,1,0,0,0,0,"<p>The Indigo Boyz are Salem's premier cover band.  Who knows what they're going to play.  But it will no doubt be perfectly executed and sure to entertain. Free admission.<br />Union Barrel<br />136 High St. SE<br />Salem, OR 97301<br />503-364-3722<br /><a href=""http://www.unionbarrel.com"" target=""_blank"">www.unionbarrel.com</a></p>"
12004,21507,event,,Live music: The Mike Delamare Jazz Trio ~ Union Barrel,19,1,1443718650,1443718650,0,1,0,0,0,0,"<p>The Mike Delamare Jazz trio is all about improvisation. Their musical prowess is impeccable and will be sure to dazzle and amaze. Free admission.<br />Union Barrel<br />136 High St. SE<br />Salem, OR 97301<br />503-364-3722<br /><a href=""http://www.Unionbarrel.com"" target=""_blank"">www.Unionbarrel.com</a></p>"
12005,21508,event,,Live music: Evergreen Uke Trio ~ Union Barrel,19,1,1443718803,1443718803,0,1,0,0,0,0,"<p>Halloween night at Union Barrel will be sure to involve creepy ukulele playing and a fun time. Join us in your best costume. Free admission.<br />Union Barrel<br />136 High St. SE<br />Salem, OR 97301<br />503-364-3722<br /><a href=""http://www.unionbarrel.com"" target=""_blank"">www.unionbarrel.com</a></p>"
12006,21528,event,,Apple Harvest Living History Day,19,1,1443720013,1443809363,0,1,0,0,0,0,"<p>Celebrate the fall season and harvest. Apple press and cider making. Children's games of the 1800's, story-telling and hands-on historic harvesting equipment.<br />Champoeg State Heritage Area<br />8239 Champoeg Rd. NE<br />Saint Paul, OR 97137<br />503-678-1251<br /><a href=""http://oregonstateparks.org/index.cfm?do=parkPage.dsp_parkEvent&parkId=79&eventId=21792"" target=""_blank"">www.oregonstateparks.org</a></p>"
12007,21510,event,,Annual Scarousel Bash,19,1,1443720581,1443720581,0,1,0,0,0,0,"<p>Join us for a fun-filled event before going trick-or-treating. Unlimited rides, magic by Twisty, caramel apple & popcorn (limit one per person, while supplies last), games & prizes, goody bags, costume parade & more. $5/person. Children under 3yr are free.<br />Salem's Riverfront Carousel<br />101 Front St. NE<br />Salem, OR 97301<br />503-540-0374<br /><a href=""http://www.salemcarousel.org"" target=""_blank"">www.salemcarousel.org</a></p>"
12008,21512,event,,Kids Night Out,19,1,1443720817,1443720930,0,1,0,0,0,0,"<p>Join us for fun-filled activities supervised by our own camp staff. Each month children enjoy a different theme and visit different Kroc venues like the pool, rock wall, gym, or art room! Dinner is provided. $15 1st child; $10 2nd child & $5 for 3rd child.<br />The Salvation Army Ray & Joan Kroc Corps Community Center<br />1865 Bill Fry Dr. NE<br />Salem, OR 97301<br />503-566-5762<br /><a href=""http://www.salvationarmysalem.org"" target=""_blank"">www.salvationarmysalem.org</a></p>"
12009,21576,event,,Redhawk Winery ~ Before and After Thanksgiving Festivals,19,1,1443721978,1444149597,0,1,0,0,0,0,"<p>Join us for fun-filled activities supervised by our own camp staff. Each month children enjoy a different theme and visit different Kroc venues like the pool, rock wall, gym, or art room! Dinner is provided. $15 1st child; $10 2nd child & $5 for 3rd child.<br />The Salvation Army Ray & Joan Kroc Corps Community Center<br />1865 Bill Fry Dr. NE<br />Salem, OR 97301<br />503-566-5762<br /><a href=""http://www.salvationarmysalem.org"" target=""_blank"">www.salvationarmysalem.org</a></p>"
12010,21518,event,,Family Fun Night,19,1,1443722583,1443722583,0,1,0,0,0,0,"<p>Please join us for wine & barrel tasting, delicious food, our incredible view and music. Tri-tip sandwiches, Betty's butternut squash soup, homemade sausages, house-made smoked salmon pate, cheeses & more. Meet the winemaker, sample our current selection of wines and barrel taste a future release. All this for $10! <br />Redhawk Vineyard & Winery<br />2995 Michigan City Rd. NW <br />503-362-1596<br /><a href=""http://www.redhawkwine.com"" target=""_blank"">www.redhawkwine.com</a></p>"
12011,21519,event,,Artists in Action ~ Paint the Town Wine & Cheese Reception,19,1,1443723412,1443723412,0,1,0,0,0,0,"<p>Join us for an evening of seasonally-themed activities for families young and old in the Kroc Community Centers' gym, swimming pool, rock wall and art room. Free to Kroc members or with a day pass. <br />The Salvation Army Ray & Joan Kroc Corps Community Center<br />1865 Bill Frey Dr. NE<br />Salem, OR 97301<br />503-798-4782<br /><a href=""http://www.salvationarmysalem.org"" target=""_blank"">www.salvationarmysalem.org</a></p>"
12012,21520,event,,Family Activity Day ~ Hallie Ford Museum of Art,19,1,1443723859,1443723859,0,1,0,0,0,0,"<p>Artists in Action artists create art outdoors at venues in the Salem, Oregon metropolitan area. Artwork will be exhibited at Elsinore Framing and Fine Arts Gallery, October 7-28th. Awards reception is on the 7th from 5-8 p.m. Free admission.<br />Elsinore Framing and Fine Arts Gallery<br />444 Ferry St. SE<br />Salem, OR 97301<br />503-581-4642<br /><a href=""http://www.elsinoregallery.com"" target=""_blank"">www.elsinoregallery.com</a></p>"
12013,21522,event,,"Seance Crasher, Hank Porche, Natalie Laswell, Mysterious Sailor in Concert",19,1,1443724144,1443724253,0,1,0,0,0,0,"<p>Come for a day of complimentary admission and fun family activities between noon and 4 p.m. Visit the ""Stilleven: Contemporary Still Life"" exhibition and participate in still life art projects you can take home with you.<br />Hallie Ford Museum of Art<br />700 State St.<br />Salem, OR 97301<br />503-370-6855<br /><a href=""https://cal.willamette.edu/calendar/EventList.aspx?view=EventDetails&eventidn=7582&information_id=19862&type=&syndicate=syndicat"" target=""_blank"">www.cal.willamette.edu/calendar</a></p>"
12014,21523,event,,Paint the Town Art Show,19,1,1443725209,1443725209,0,1,0,0,0,0,"<p>A night of beautiful music featuring Portland indie pop band Seance Crasher, primitive ragtime piano artist Hank Porche, family foreboding folk group Mysterious Sailor, and the stunning voice of Natalie Laswell. $5 advance at Ranch Records/$8 door.<br />Level B Theater Pub<br />445 High St. SE<br />Salem, OR 97301<br />971-235-8300<br /><a href=""https://www.facebook.com/events/864840206927617/"" target=""_blank"">www.facebook.com</a></p>"
12015,21524,event,,FCO Festival Carolers  Sing We Now of Christmas,19,1,1443725445,1443725445,0,1,0,0,0,0,"<p>Elsinore Framing & Fine Art is hosting the annual Paint the Town art show with members of Artists in Action opening Wed. Oct. 7th from 5-8 p.m. Show runs through the 28th. 9 a.m.-6 p.m. Mon.-Fri., 10 a.m.-5 p.m. Sat.<br />Gallery 444 @ Elsinore Framing & Fine Art Gallery<br />444 Ferry St. SE<br />Salem, OR 97301<br />503-581-4642<br /><a href=""http://www.elsinoregallery.com"" target=""_blank"">www.elsinoregallery.com</a></p>"
12016,21525,event,,Toddler Trick or Treating,19,1,1443725640,1443725640,0,1,0,0,0,0,"<p>Celebrate the holiday season with traditional carols performed by a select ensemble, the FCO festival carolers, dressed in Victorian costume. Enjoy sing-along carols and a special story for children to complement your holiday season.<br />Historic Elsinore Theatre<br />170 High St.SE<br />Salem, OR 97301<br />503-551-7509<br /><a href=""http://www.festivalchorale.org"" target=""_blank"">www.festivalchorale.org</a></p>"
