nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,body
8291,15876,listing,,Mt. Angel Sausage Company,19,1,1378239229,1383601038,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Providing food specialty services for special events, festivals, weddings, family reunions, sports venues &amp; corporate parties. Only the freshest ingredients and experienced staff.<br />105 S. Garfield<br />Mt. Angel, OR 97362<br />503-845-2322<br /><a href=""http://www.ropesausage.com "" target=""_blank"">www.ropesausage.com&nbsp;</a></td>
<td><img src=""http://www.travelsalem.com/files/images/Mt_Angel_Sausage_Co_0913.jpg"" title=""Mt. Angel Sausage Company"" width=""175"" height=""102"" style=""margin: 5px;"" /></td>
</tr>
</tbody>
</table>"
8292,15395,listing,,Mt. Angel Sausage Company,19,1,1378243390,1379633311,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>105 S. Garfield<br />Mt. Angel, OR 97362<br />503-845-2322<br /><a href=""http://www.ropesausage.com"" target=""_blank"">www.ropesausage.com&nbsp;</a></td>
<td><img src=""http://www.travelsalem.com/files/images/Mt_Angel_Sausage_Co_0913.jpg"" title=""Mt. Angel Sausage Company"" width=""175"" height=""102"" /></td>
</tr>
</tbody>
</table>"
8312,21657,listing,,The Tile Gallery,19,0,1378327959,1445024359,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0""><tbody><tr><td>The Tile Gallery offers a stunning selection of tiles, flooring, &nbsp;and solid surfaces. &nbsp;Visit our show room to see the perfect material for your home.&nbsp; <a href=""http://www.youtube.com/embed/iI3NsJ_8MnE"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/The_tile_gallery_thumbnail.jpg"" title=""The Tile Gallery Video"" width=""138"" height=""84"" style=""margin: 5px; float: right;"" /><br /></a>Keizer, OR 97303<br />503-983-4502<a href=""http://www.youtube.com/embed/iI3NsJ_8MnE""><br /></a><a href=""http://www.thetilegallery.com"" target=""_blank"">www.thetilegallery.com</a>&nbsp;</td> <td><a href=""http://www.thetilegallery.com "" target=""_blank""><img src=""http://www.travelsalem.com/files/images/The_Tile_Gallery_190.jpg"" title=""The Tile Gallery"" width=""190"" height=""66"" /></a></td></tr></tbody></table>"
8381,18899,listing,,Woodburn Premium Outlets,19,1,1378940815,1411146075,0,0,0,0,0,0,"<table border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Find exceptional brands with extraordinary savings at Adidas, Ann Taylor, Banana Republic, Gap, J.Crew, MaxStudio.com, Nautica, Nike, The North Face, Polo Ralph Lauren, Tommy Hilfiger and more. &nbsp;Visit premiumoutlets.com/woodburn for more information and be sure to register for the VIP Club for exclusive savings.&nbsp;<br />1001 Arney Road<br />Woodburn, OR 97071<br />503-981-1900<br /><a href=""http://www.premiumoutlets.com/woodburn "" target=""_blank"">www.premiumoutlets.com/woodburn&nbsp;</a></td>
<td><img src=""http://www.travelsalem.com/files/images/WoodburnPremiumOutlets18_190.jpg"" title=""Woodburn Premium Outlets"" width=""190"" height=""127"" style=""margin: 5px; float: right;"" /></td>
</tr>
</tbody>
</table>"
8384,18808,listing,,Airlie Hills Farm,19,1,1379003553,1410451440,0,0,0,0,0,0,"<table border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Family fun &amp; pumpkin picking. Corn maze, antique tractor hayrides, dark maze, massive hay pyramid, slides, farm animals, Pedal cart racing, Kettle Corn, food and more!&nbsp;<br />10720 Airlie Rd.<br /><a href=""http://www.youtube.com/watch?v=jBKonAanlLE"" target=""_blank"" rel=""lightvideo""><img src=""http://www.travelsalem.com/files/images/Airlie_Hills_thumbnail.jpg"" title=""Click here to view video of Airlie Hills Harvest Festival. Monmouth, Oregon."" width=""120"" height=""68"" style=""float: right; margin: 5px;"" /></a>Monmouth, OR 97361<br />503-932-8083<br /><a href=""http://www.AirlieHills.com"" target=""_blank"">www.AirlieHills.com</a>&nbsp;</td>
<td>&nbsp;<a href=""http://www.AirlieHills.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Airlie%20Hills%20red%20barn_3_small.jpg"" title=""Airlie Hills"" width=""135"" height=""135"" style=""margin: 5px; float: right;"" /></a></td>
</tr>
</tbody>
</table>"
8396,16077,listing,,John L. Scott Real Estate-Curtis Holloway,19,0,1379098356,1385510287,0,0,0,0,0,0,"<p>725 Commercial St. SE<br />Salem, OR 97301<br />503-269-5536<br />www.johnlscott.com/curtish</p>"
8411,17012,listing,,French Prairie Gardens,19,0,1379522260,1394062462,0,0,0,0,0,0,"<p>17673 French Prairie Rd.<br />St. Paul, Oregon 97137<br />503-633-8445<br /><a href=""http://www.FPGardens.com"" target=""_blank"">www.FPGardens.com</a></p>"
8415,16415,listing,,Santiam Hospital,19,0,1379525178,1389919277,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"">
<tbody>
<tr>
<td>All new 2013 Family Birth Center, Surgery Center, ICU, &amp; 24/7 Emergency Room. &nbsp;Santiam Hospital &nbsp;promotes the general health and welfare of the community.<br /><a href=""http://www.youtube.com/watch?v=R-XLV3gjODE&amp;feature=youtu.be"" target=""_blank"" rel=""lightvideo""><img src=""http://www.travelsalem.com/files/images/Santiam_Hospital_Video_Thumbnail.jpg"" title=""Click here to view video of Santiam Hospital, Stayton, Oregon."" width=""120"" height=""76"" style=""float: right; margin: 5px;"" /></a>1401 N 10th Ave.<br />Sayton, OR 97383<br />503-769-2175<br /><a href=""http://www.santaimhospital.org"" target=""_blank"">www.santaimhospital.org</a>&nbsp;</td>
<td><img src=""http://www.travelsalem.com/files/images/Santiam_Hospital_logo_190.jpg"" title=""Santiam Hospital"" width=""190"" height=""47"" style=""margin: 5px; float: right;"" /></td>
</tr>
</tbody>
</table>"
8426,15562,listing,,Professional Accounting and Consulting Services,19,1,1379702605,1380564492,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"">
<tbody>
<tr>
<td>I help small businesses increase their profits. &nbsp;I also help them to have money in the bank for when they need it.<br />4676 Commercial St SE #355<br />Salem, OR 97302<br />503-409-9061<br /><a href=""http://www.salemaccounting.biz"" target=""_blank"">www.salemaccounting.biz</a><br /><br /></td>
<td><a href=""http://www.salemaccounting.biz"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Professional_Accounting_and_Consulting_Services.jpg"" width=""160"" height=""160"" style=""margin: 5px;"" /></a></td>
</tr>
</tbody>
</table>"
8428,19085,listing,,Yu Fang Luo at Reflections Salon,19,0,1379703618,1412986834,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"">
<tbody>
<tr>
<td>Specialized Chinese acupressure points therapy, pedicure with foot reflexology, manicure with hand reflexology, ear reflexology, facials, body waxing, eyelash extensions, eyelash perm &amp; tint.<br />991 Liberty St. SE<br />Salem, OR 97302<br />503-871-2295<br /><a href=""https://www.facebook.com/pages/Chinese-Wellness-Solutions/143166542524060"" target=""_blank"">www.facebook.com</a></td>
<td><a href=""https://www.facebook.com/pages/Chinese-Wellness-Solutions/143166542524060"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Yu%20Fang%20Luo%20at%20Reflections%20Salon_Foot%20Massage_190.jpg"" width=""190"" height=""126"" style=""margin: 5px; float: right;"" /></a></td>
</tr>
</tbody>
</table>"
8466,19260,listing,,Willamette Valley Grill,19,1,1380217687,1414612891,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"">
<tbody>
<tr>
<td><br />Enjoy NW inspired hand-crafted cocktails, a select local beer list, well-rounded wine offerings and our American Bistro fare.<br />3301 Market St. NE<br />Salem, OR 97302<br />503-370-7997<br /><a href=""http://willamettevalleygrill.com/"" target=""_blank"">www.willamettevalleygrill.com</a></td>
<td><a href=""http://www.willamettevalleygrill.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Willamette_Valley_Grill_07_2014_190.jpg"" title=""Ultra 3301 Lounge ~ www.willamettevalleygrill.com"" width=""190"" height=""120"" style=""margin: 5px; float: right;"" /><br /></a></td>
</tr>
</tbody>
</table>"
8468,16078,listing,,Bentley's Grill,19,1,1380219154,1385510380,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"">
<tbody>
<tr>
<td>Bentley's Grill offers catering to in-house meeting/event space. &nbsp;Full bar and lounge on site. &nbsp;Featuring more than 200 kinds of wine, 50 by glass.<br />291 Liberty St. SE<br />Salem, OR 97301<br />503-779-1660<br /><a href=""http://www.bentleysgrill.com "" target=""_blank"">www.bentleysgrill.com&nbsp;</a></td>
<td><a href=""http://www.bentleysgrill.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Bentleys_Bar_1992.jpg"" title=""Bentley's Grill ~ Salem, Oregon ~ www.bentleysgrill.com"" width=""192"" height=""128"" style=""margin: 5px; float: right;"" /></a></td>
</tr>
</tbody>
</table>"
8486,15545,listing,,Grand Hotel in Salem ,19,1,1380301213,1380301707,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"">
<tbody>
<tr>
<td>The Grand Hotel in Salem adjoins The Salem Convention Center and Bentley's Grill. &nbsp;Great event space and beautiful rooms. Perfect for all of your overnight needs!<br />201 Liberty St. SE<br />Salem, OR 97301<br />503-540-7800 or 877-540-7800<br /><a href=""http://www.grandhotelsalem.com "" target=""_blank"">www.grandhotelsalem.com&nbsp;</a></td>
<td><a href=""http://www.grandhotelsalem.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Grand_Hotel_Lobby_190.jpg"" alt=""The Grand Hotel ~ Salem, Oregon"" title=""The Grand Hotel ~ Salem, Oregon"" width=""190"" height=""125"" style=""margin: 5px; float: right;"" /></a></td>
</tr>
</tbody>
</table>"
8522,20749,listing,,"Ascension Accounting, Inc.",19,0,1381258431,1432917689,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>Providing personalized, accurate bookkeeping, payroll processing and reporting services; QuickBooks setup, training, and consultation, for small to medium-sized businesses in the Salem area.<br />6446 Fairway Ave. SE, Suite 140<br />Salem, OR 97306<br />503-588-8080<br /><a href=""http://www.ascensionaccounting.com "" target=""_blank"">www.ascensionaccounting.com</a></td> <td><a href=""http://www.ascensionaccounting.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Ascension_Accounting_inc_logo_190.jpg"" width=""190"" height=""126"" style=""margin: 5px; float: right;"" /></a></td></tr></tbody></table>"
8524,20760,listing,,"The Summit Group of Oregon, LLC",19,0,1381263674,1432918948,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td><p>A full service, independent insurance agency providing quality business and individual insurance services to members of the Salem community since 1997. &nbsp;More choices, better results.<br />6446 Fairway Ave. SE, Suite 140<br />Salem, OR 97306<br />503-581-2825<br /><a href=""http://www.sgopro.com"" target=""_blank"">www.sgopro.com</a>&nbsp;</p></td> <td><a href=""http://www.sgopro.com "" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Summit_Group_of_Oregon_logo_125.jpg"" title=""The Summit Group of Oregon, LLC"" width=""122"" height=""125"" /></a>&nbsp;</td></tr></tbody></table>"
8568,21257,listing,,John L. Scott Real Estate ~ Curtis Holloway,19,0,1382118212,1438800521,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0""><tbody><tr><td><p>My Mission:&nbsp;To provide the finest residential real estate services with uncompromising principles.<br />725 Commercial St. SE<br />Salem, OR 97301<br />503-269-5536<br /><a href=""http://www.curtish.johnlscott.com"" target=""_blank"">www.curtish.johnlscott.com</a></p></td> <td><a href=""http://www.curtish.johnlscott.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/John_L-Scott_Unlock-Your-Dreams-Logo_170.jpg"" title=""John L. Scott Real Estate"" width=""170"" height=""57"" style=""float: right; margin: 5px;"" /></a></td></tr></tbody></table>"
8572,20446,listing,,Mary Lou Zeek Gallery,19,0,1382121388,1430342951,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0""><tbody><tr><td><p>Mary Lou Zeek Gallery is a consulting and appointment only gallery. We show artists of exceptional quality and dedication from the Pacifc Northwest.<br />1730 Fairmount Ave. S<br />Salem, OR 97302<br />503-581-3229<br /><a href=""http://www.zeekgallery.com"" target=""_blank"">www.zeekgallery.com</a></p></td> <td><a href=""http://www.zeekgallery.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Mary_Lou_Zeek_Gallery2_190.jpg"" width=""190"" height=""122"" /></a></td></tr></tbody></table>"
8575,20490,listing,,Double H Western Wear/Ranch & Feed,19,0,1382134237,1430498245,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0""><tbody><tr><td>A one-stop western shopping adventure. Family owned for over 40 years. The largest western store in the NW. &nbsp;Boots, western wear, tack, saddles, trailers and more!<a href=""http://www.youtube.com/watch?v=ARgvjJSuRS8"" rel=""lightvideo""><img src=""http://www.travelsalem.com/files/images/Double_H_Motto_Video_Thumbnail.jpg"" title=""Click here to view video of Double H Western Wear. Salem, Oregon."" width=""170"" height=""101"" style=""float: right; margin: 5px;"" /></a><br />4198 Silverton Rd. NE<br />Salem, OR 97305<br />503.362-4973 or 800-508-4973<br /><a href=""http://www.DoubleHWesternWear.com"" target=""_blank"">www.DoubleHWesternWear.com</a></td> <td><a href=""http://www.DoubleHWesternWear.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/DoubleH_Western_Wear_190.jpg"" width=""190"" height=""145"" style=""margin: 5px;"" /></a></td></tr></tbody></table>"
8586,17657,listing,,Gregory Dean Photography,19,0,1382552821,1398806898,0,0,0,0,0,0,"<p>2240 Nebraska Ave. NE<br />Salem, OR 97301<br />541-905-1259<br /><span style=""color: #027ac6;""><a href=""http://gregorydeanphotography.com/"" target=""_blank"">www.gregorydeanphotography.com</a></span></p>"
8609,15815,listing,,"Gilgamesh Brewing, The Campus",19,1,1382994636,1382994636,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>2065 Madrona St. SE<br />Salem, OR 97302<br />503-584-1789<br /><a href=""http://www.gilgameshbrewing.com"" target=""_blank"">www.gilgameshbrewing.com</a>&nbsp;</td>
</tr>
</tbody>
</table>"
8612,19867,listing,,Santiam Brewing ,19,1,1383083517,1424281116,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td>Santiam Brewing features craft beer styles from German lagers and American craft ales to Oak barrel ales and authentic British-style cask conditioned ales.<br />2544 19th St. SE<br />Salem, OR 97302<br />503-689-1260<br /><a href=""http://www.santiambrewing.com"" target=""_blank"">www.santiambrewing.com</a>&nbsp;</td> <td><a href=""http://www.santiambrewing.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Santiam_Brewing_Taps_2013_190.jpg"" title=""Santiam Brewing ~ Salem, Oregon ~ www.santiambrewing.com"" width=""190"" height=""143"" style=""margin: 5px; float: right;"" /></a></td></tr></tbody></table>"
8621,16484,listing,,Susan Mason ~ Coldwell Banker Mountain West R.E.,19,1,1383252961,1390416731,0,0,0,0,0,0,"<table style=""width: 100%;"">
<tbody>
<tr>
<td><em>Oregon, my Oregon!</em> Excited and proud to show off the amazing Willamette Valley. Rich in history, wineries, breweries, local farms, parks, rivers, &amp; more.<br />Coldwell Banker Mountain West R.E.<br />615 Commercial St. NE<br />Salem, OR 97301<br />(503) 551-7811<br /><a href=""http://www.smason.cboregon.com"" target=""_blank"">www.smason.cboregon.com</a><a href=""http://www.SMason@CBOregon.com "" target=""_blank"">&nbsp;</a></td>
<td><a href=""http://www.SMason@CBOregon.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Coldwell_Banker_Susan_2013_2.jpg"" title=""Susan Mason ~ Coldwell Banker Mountain West Real Estate"" width=""170"" height=""170"" style=""margin: 5px; float: right;"" /></a></td>
</tr>
</tbody>
</table>"
8623,21646,listing,,Star Builders LLC ~ Commercial Construction,19,0,1383254309,1445021034,0,0,0,0,0,0,"<table style=""width: 100%;""><tbody><tr><td><p>Award winning contractor and high performance team equipped to handle all of your property preservation needs specializing in senior living construction, tenant improvements &amp; accessibility.<br />Star Builders LLC<br />3995 Cherry Ave&nbsp;<br />Salem, OR 97303<br />541-409-1975<br /><a href=""http://www.commercialconstructionoregon.com  "" target=""_blank"">www.commercialconstructionoregon.com&nbsp;&nbsp;</a></p></td> <td><a href=""http://www.commercialconstructionoregon.com"" target=""_blank""><img src=""http://www.travelsalem.com/files/images/Star_Builders_logo_commercial_construction.jpg"" title=""Star Builders LLC ~ Commercial Construction"" width=""213"" height=""120"" /></a></td></tr></tbody></table>"
8627,21249,listing,,Johnny's Bar & Grill,19,0,1383758567,1438797301,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0""><tbody><tr><td><p>Neighborhood Grill. A place to bring the whole family to relax and enjoy great food and service while watching your favorite event.<br />1729 Center St. NE<br />Salem, OR 97301<br />503-581-3200</p></td> <td><br /><img src=""http://www.travelsalem.com/files/images/johnnys_bar&amp;grill_logo_1.jpg"" width=""190"" height=""120"" style=""float: right; margin: 5px;"" /></td></tr></tbody></table>"
